CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
#R032740_008_RAMP_F,#R032740_008_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_31, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20525.02,21060.63147783251,#R032740_RAMP,#R032740_RAMP
#R032740_008_RAMP_V,#R032740_008_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_31, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20525.02,21060.63147783251,#R032740_RAMP,#R032740_RAMP
#R032740_009_RAMP_F,#R032740_009_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20595.526108374386,21131.1375862069,#R032740_RAMP,#R032740_RAMP
#R032740_009_RAMP_V,#R032740_009_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20595.526108374386,21131.1375862069,#R032740_RAMP,#R032740_RAMP
#R032740_010_RAMP_F,#R032740_010_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_38, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,21092.226403940884,21627.8378817734,#R032740_RAMP,#R032740_RAMP
#R032740_010_RAMP_V,#R032740_010_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_38, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,21092.226403940884,21627.8378817734,#R032740_RAMP,#R032740_RAMP
#R032740_011_RAMP_F,#R032740_011_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.118,Thermal,"Hard Ramping constraint for constraint N>>81_82_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,44277.67745762712,45286.543474576276,#R032740_RAMP,#R032740_RAMP
#R032740_011_RAMP_V,#R032740_011_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.118,Thermal,"Soft Ramping constraint for constraint N>>81_82_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,44277.67745762712,45286.543474576276,#R032740_RAMP,#R032740_RAMP
#R032740_012_RAMP_F,#R032740_012_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.111,Thermal,"Hard Ramping constraint for constraint N>>81_82_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,46078.02396396396,47105.0381981982,#R032740_RAMP,#R032740_RAMP
#R032740_012_RAMP_V,#R032740_012_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.111,Thermal,"Soft Ramping constraint for constraint N>>81_82_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,46078.02396396396,47105.0381981982,#R032740_RAMP,#R032740_RAMP
#R032740_013_RAMP_F,#R032740_013_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.197,Thermal,"Hard Ramping constraint for constraint N>>81_82_77, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,28439.605431472082,29016.095482233504,#R032740_RAMP,#R032740_RAMP
#R032740_013_RAMP_V,#R032740_013_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.197,Thermal,"Soft Ramping constraint for constraint N>>81_82_77, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,28439.605431472082,29016.095482233504,#R032740_RAMP,#R032740_RAMP
#R032740_014_RAMP_F,#R032740_014_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.178,Thermal,"Hard Ramping constraint for constraint N>>81_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,23302.362640449443,23934.815730337083,#R032740_RAMP,#R032740_RAMP
#R032740_014_RAMP_V,#R032740_014_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.178,Thermal,"Soft Ramping constraint for constraint N>>81_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,23302.362640449443,23934.815730337083,#R032740_RAMP,#R032740_RAMP
#R032745_009_RAMP_F,#R032745_009_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_BEKG_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10917.29972,11090.82113,#R032745_RAMP,#R032745_RAMP
#R032745_009_RAMP_V,#R032745_009_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_BEKG_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10917.29972,11090.82113,#R032745_RAMP,#R032745_RAMP
#R032745_010_RAMP_F,#R032745_010_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_BEKG_O2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,817.77972,991.30113,#R032745_RAMP,#R032745_RAMP
#R032745_010_RAMP_V,#R032745_010_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_BEKG_O2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,817.77972,991.30113,#R032745_RAMP,#R032745_RAMP
#R032745_011_RAMP_F,#R032745_011_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_BEKG_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10871.39876,11055.79234,#R032745_RAMP,#R032745_RAMP
#R032745_011_RAMP_V,#R032745_011_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_BEKG_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10871.39876,11055.79234,#R032745_RAMP,#R032745_RAMP
#R032745_012_RAMP_F,#R032745_012_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_BEKG_V2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,756.19876,940.59234,#R032745_RAMP,#R032745_RAMP
#R032745_012_RAMP_V,#R032745_012_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_BEKG_V2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,756.19876,940.59234,#R032745_RAMP,#R032745_RAMP
#R032745_014_RAMP_F,#R032745_014_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.0756,Thermal,"Hard Ramping constraint for constraint V>>BEKG_DPTX_ARWB, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,14157.475396825399,14373.679365079366,#R032745_RAMP,#R032745_RAMP
#R032745_014_RAMP_V,#R032745_014_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.0756,Thermal,"Soft Ramping constraint for constraint V>>BEKG_DPTX_ARWB, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,14157.475396825399,14373.679365079366,#R032745_RAMP,#R032745_RAMP
#R032745_018_RAMP_F,#R032745_018_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.0756,Thermal,"Hard Ramping constraint for constraint V>>BEKG_X5DP_ARWB, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,11821.509523809524,12057.19074074074,#R032745_RAMP,#R032745_RAMP
#R032745_018_RAMP_V,#R032745_018_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.0756,Thermal,"Soft Ramping constraint for constraint V>>BEKG_X5DP_ARWB, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,11821.509523809524,12057.19074074074,#R032745_RAMP,#R032745_RAMP
#R032756_001_RAMP_F,#R032756_001_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Hard Ramping constraint for constraint V>>SMF1_SMF2_NIL_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,13017.800665914223,13136.544255079009,#R032756_RAMP,#R032756_RAMP
#R032756_001_RAMP_V,#R032756_001_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Soft Ramping constraint for constraint V>>SMF1_SMF2_NIL_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,13017.800665914223,13136.544255079009,#R032756_RAMP,#R032756_RAMP
#R032756_002_RAMP_F,#R032756_002_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Hard Ramping constraint for constraint V>>SMF1_SMF2_NIL_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1743.5408577878104,1862.2844469525958,#R032756_RAMP,#R032756_RAMP
#R032756_002_RAMP_V,#R032756_002_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Soft Ramping constraint for constraint V>>SMF1_SMF2_NIL_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1743.5408577878104,1862.2844469525958,#R032756_RAMP,#R032756_RAMP
#R032756_003_RAMP_F,#R032756_003_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Hard Ramping constraint for constraint V>>SMF2_SMF1_NIL_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,13017.800665914223,13136.544255079009,#R032756_RAMP,#R032756_RAMP
#R032756_003_RAMP_V,#R032756_003_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Soft Ramping constraint for constraint V>>SMF2_SMF1_NIL_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,13017.800665914223,13136.544255079009,#R032756_RAMP,#R032756_RAMP
#R032756_004_RAMP_F,#R032756_004_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Hard Ramping constraint for constraint V>>SMF2_SMF1_NIL_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1743.5408577878104,1862.2844469525958,#R032756_RAMP,#R032756_RAMP
#R032756_004_RAMP_V,#R032756_004_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.886,Thermal,"Soft Ramping constraint for constraint V>>SMF2_SMF1_NIL_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1743.5408577878104,1862.2844469525958,#R032756_RAMP,#R032756_RAMP
#R032756_005_RAMP_F,#R032756_005_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.783,Thermal,"Hard Ramping constraint for constraint V>>SMF_SMF_ROTX1_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,14917.988122605364,15028.370459770114,#R032756_RAMP,#R032756_RAMP
#R032756_005_RAMP_V,#R032756_005_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.783,Thermal,"Soft Ramping constraint for constraint V>>SMF_SMF_ROTX1_R2, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,14917.988122605364,15028.370459770114,#R032756_RAMP,#R032756_RAMP
#R032756_006_RAMP_F,#R032756_006_RAMP_F|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.783,Thermal,"Hard Ramping constraint for constraint V>>SMF_SMF_ROTX1_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,2167.5372413793107,2277.919578544062,#R032756_RAMP,#R032756_RAMP
#R032756_006_RAMP_V,#R032756_006_RAMP_V|2025-05-14 00:00:00|1,upper,2025-05-14,1,0.783,Thermal,"Soft Ramping constraint for constraint V>>SMF_SMF_ROTX1_R5, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,2167.5372413793107,2277.919578544062,#R032756_RAMP,#R032756_RAMP
#R032769_001_RAMP_F,#R032769_001_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.993,Transient Stability,"Hard Ramping constraint for constraint N::N_MNYS_1, Effective Date: 20/12/2024, Version: 1",13,0,0,0,0,0.0,2288.136636455186,2427.7890332326283,#R032769_RAMP,#R032769_RAMP
#R032769_001_RAMP_V,#R032769_001_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.993,Transient Stability,"Soft Ramping constraint for constraint N::N_MNYS_1, Effective Date: 20/12/2024, Version: 1",13,0,0,0,0,0.0,2288.136636455186,2427.7890332326283,#R032769_RAMP,#R032769_RAMP
#R032769_003_RAMP_F,#R032769_003_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_MNYS_BWSW, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1440.94011,1861.5505400000002,#R032769_RAMP,#R032769_RAMP
#R032769_003_RAMP_V,#R032769_003_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_MNYS_BWSW, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1440.94011,1861.5505400000002,#R032769_RAMP,#R032769_RAMP
#R032769_004_RAMP_F,#R032769_004_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_MNYS_MSDD, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,712.78102,1166.91037,#R032769_RAMP,#R032769_RAMP
#R032769_004_RAMP_V,#R032769_004_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_MNYS_MSDD, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,712.78102,1166.91037,#R032769_RAMP,#R032769_RAMP
#R032769_005_RAMP_F,#R032769_005_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_MNYS_UTMS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1427.0878599999999,1828.45649,#R032769_RAMP,#R032769_RAMP
#R032769_005_RAMP_V,#R032769_005_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_MNYS_UTMS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1427.0878599999999,1828.45649,#R032769_RAMP,#R032769_RAMP
#R032769_006_RAMP_F,#R032769_006_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N:V_MNYS_BWRG, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1050.6677399999999,1496.69942,#R032769_RAMP,#R032769_RAMP
#R032769_006_RAMP_V,#R032769_006_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N:V_MNYS_BWRG, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1050.6677399999999,1496.69942,#R032769_RAMP,#R032769_RAMP
#R032769_007_RAMP_F,#R032769_007_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N:V_MNYS_BYYS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1474.9026099999999,1920.93429,#R032769_RAMP,#R032769_RAMP
#R032769_007_RAMP_V,#R032769_007_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N:V_MNYS_BYYS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1474.9026099999999,1920.93429,#R032769_RAMP,#R032769_RAMP
#R032769_008_RAMP_F,#R032769_008_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.413,Thermal,"Hard Ramping constraint for constraint N>>5_18_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2614.1552300242133,2702.664382566586,#R032769_RAMP,#R032769_RAMP
#R032769_008_RAMP_V,#R032769_008_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.413,Thermal,"Soft Ramping constraint for constraint N>>5_18_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2614.1552300242133,2702.664382566586,#R032769_RAMP,#R032769_RAMP
#R032769_009_RAMP_F,#R032769_009_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.413,Thermal,"Hard Ramping constraint for constraint N>>5_18_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3151.2046973365623,3347.1232687651336,#R032769_RAMP,#R032769_RAMP
#R032769_009_RAMP_V,#R032769_009_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.413,Thermal,"Soft Ramping constraint for constraint N>>5_18_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3151.2046973365623,3347.1232687651336,#R032769_RAMP,#R032769_RAMP
#R032769_010_RAMP_F,#R032769_010_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.739,Thermal,"Hard Ramping constraint for constraint N>>5_3H_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1377.0270771312582,1447.951759133965,#R032769_RAMP,#R032769_RAMP
#R032769_010_RAMP_V,#R032769_010_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.739,Thermal,"Soft Ramping constraint for constraint N>>5_3H_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1377.0270771312582,1447.951759133965,#R032769_RAMP,#R032769_RAMP
#R032769_011_RAMP_F,#R032769_011_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Hard Ramping constraint for constraint N>>5_3J_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1629.257094017094,1760.391923076923,#R032769_RAMP,#R032769_RAMP
#R032769_011_RAMP_V,#R032769_011_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Soft Ramping constraint for constraint N>>5_3J_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1629.257094017094,1760.391923076923,#R032769_RAMP,#R032769_RAMP
#R032769_012_RAMP_F,#R032769_012_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.936,Thermal,"Hard Ramping constraint for constraint N>>5_3J_4_S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1705.7202777777777,1824.2623504273504,#R032769_RAMP,#R032769_RAMP
#R032769_012_RAMP_V,#R032769_012_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.936,Thermal,"Soft Ramping constraint for constraint N>>5_3J_4_S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1705.7202777777777,1824.2623504273504,#R032769_RAMP,#R032769_RAMP
#R032769_013_RAMP_F,#R032769_013_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.954,Thermal,"Hard Ramping constraint for constraint N>>5_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1849.529612159329,1936.9290251572327,#R032769_RAMP,#R032769_RAMP
#R032769_013_RAMP_V,#R032769_013_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.954,Thermal,"Soft Ramping constraint for constraint N>>5_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1849.529612159329,1936.9290251572327,#R032769_RAMP,#R032769_RAMP
#R032769_014_RAMP_F,#R032769_014_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.995,Thermal,"Hard Ramping constraint for constraint N>>5_3L_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1964.1425728643217,2049.9891155778896,#R032769_RAMP,#R032769_RAMP
#R032769_014_RAMP_V,#R032769_014_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.995,Thermal,"Soft Ramping constraint for constraint N>>5_3L_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1964.1425728643217,2049.9891155778896,#R032769_RAMP,#R032769_RAMP
#R032769_015_RAMP_F,#R032769_015_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.999,Thermal,"Hard Ramping constraint for constraint N>>5_3L_3J, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1716.95016016016,1831.0372372372372,#R032769_RAMP,#R032769_RAMP
#R032769_015_RAMP_V,#R032769_015_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.999,Thermal,"Soft Ramping constraint for constraint N>>5_3L_3J, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1716.95016016016,1831.0372372372372,#R032769_RAMP,#R032769_RAMP
#R032769_016_RAMP_F,#R032769_016_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Hard Ramping constraint for constraint N>>5_3L_3P, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1623.3393482905979,1712.2533867521365,#R032769_RAMP,#R032769_RAMP
#R032769_016_RAMP_V,#R032769_016_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Soft Ramping constraint for constraint N>>5_3L_3P, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1623.3393482905979,1712.2533867521365,#R032769_RAMP,#R032769_RAMP
#R032769_017_RAMP_F,#R032769_017_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.995,Thermal,"Hard Ramping constraint for constraint N>>5_3L_6, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1989.1748944723618,2076.2144020100504,#R032769_RAMP,#R032769_RAMP
#R032769_017_RAMP_V,#R032769_017_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.995,Thermal,"Soft Ramping constraint for constraint N>>5_3L_6, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1989.1748944723618,2076.2144020100504,#R032769_RAMP,#R032769_RAMP
#R032769_018_RAMP_F,#R032769_018_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Hard Ramping constraint for constraint N>>5_3L_61, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1576.350769230769,1651.6877670940173,#R032769_RAMP,#R032769_RAMP
#R032769_018_RAMP_V,#R032769_018_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.936,Thermal,"Soft Ramping constraint for constraint N>>5_3L_61, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1576.350769230769,1651.6877670940173,#R032769_RAMP,#R032769_RAMP
#R032769_019_RAMP_F,#R032769_019_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.866,Thermal,"Hard Ramping constraint for constraint N>>5_3P_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1499.153949191686,1587.1509237875289,#R032769_RAMP,#R032769_RAMP
#R032769_019_RAMP_V,#R032769_019_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.866,Thermal,"Soft Ramping constraint for constraint N>>5_3P_4_N, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1499.153949191686,1587.1509237875289,#R032769_RAMP,#R032769_RAMP
#R032769_020_RAMP_F,#R032769_020_RAMP_F|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.657,Thermal,"Hard Ramping constraint for constraint N>>5_3W_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2573.67602739726,2666.4580821917807,#R032769_RAMP,#R032769_RAMP
#R032769_020_RAMP_V,#R032769_020_RAMP_V|2025-05-15 00:00:00|1,upper,2025-05-15,1,0.657,Thermal,"Soft Ramping constraint for constraint N>>5_3W_3L, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2573.67602739726,2666.4580821917807,#R032769_RAMP,#R032769_RAMP
#R032769_021_RAMP_F,#R032769_021_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.657,Thermal,"Hard Ramping constraint for constraint N>>5_3W_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3007.908401826484,3212.823622526636,#R032769_RAMP,#R032769_RAMP
#R032769_021_RAMP_V,#R032769_021_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.657,Thermal,"Soft Ramping constraint for constraint N>>5_3W_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3007.908401826484,3212.823622526636,#R032769_RAMP,#R032769_RAMP
#R032769_022_RAMP_F,#R032769_022_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.595,Thermal,"Hard Ramping constraint for constraint N>>5_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2170.3936806722686,2365.694504201681,#R032769_RAMP,#R032769_RAMP
#R032769_022_RAMP_V,#R032769_022_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.595,Thermal,"Soft Ramping constraint for constraint N>>5_4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2170.3936806722686,2365.694504201681,#R032769_RAMP,#R032769_RAMP
#R032769_023_RAMP_F,#R032769_023_RAMP_F|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.717,Thermal,"Hard Ramping constraint for constraint N>>5_4_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2412.489762900976,2602.513779637378,#R032769_RAMP,#R032769_RAMP
#R032769_023_RAMP_V,#R032769_023_RAMP_V|2025-05-15 00:00:00|1,lower,2025-05-15,1,-0.717,Thermal,"Soft Ramping constraint for constraint N>>5_4_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2412.489762900976,2602.513779637378,#R032769_RAMP,#R032769_RAMP
