event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
QNI-upper-20250626T0730,#R033112_001_RAMP_F,#R033112_001_RAMP_F|2025-06-25|1,0.506 * F_VIC_to_NSW +0.551 * P[QBCB3B] +0.567 * P[QBCG] +0.401 * P[QBCK1] +0.401 * P[QBCK2] +0.567 * P[QBDR1L] +0.561 * P[QBGH1] +0.561 * P[QBGH2] +0.797 * P[QBRA1] +0.797 * P[QBRA2] +0.797 * P[QBRA3] +0.807 * P[QBRA4K] +0.797 * P[QBRA5B] +0.797 * P[QBRA6B] +0.797 * P[QBRA7B] +0.762 * P[QBRA8D] +0.762 * P[QBRS1D] +0.561 * P[QBSW1C] +0.561 * P[QBSW2C] +0.613 * P[QCAB1] +0.613 * P[QCAB2] +0.613 * P[QCAC3] +0.613 * P[QCAC4] +0.807 * P[QCBF1D] +0.807 * P[QCBR1C] +0.807 * P[QCBS1B] +0.561 * P[QCCK1D] +0.561 * P[QCCK2H] +0.561 * P[QCLA1C] +0.807 * P[QCND1C] +0.561 * P[QCOS1C] +0.956 * P[QCPG1C] +1 * P[QDMW1W] +0.561 * P[QGAR1] +0.459 * P[QGLD1] +0.459 * P[QGLD2] +0.461 * P[QGLD3] +0.461 * P[QGLD4] +0.459 * P[QGLD5] +0.459 * P[QGLD6] +0.561 * P[QHAR1H] +0.561 * P[QKAH4] +0.561 * P[QKAH1] +0.561 * P[QKAH2] +0.561 * P[QKAH3] +0.474 * P[QLCS1A] +0.57 * P[QLIS1E] +0.567 * P[QLIS2M] +0.567 * P[QLLV3C] +0.562 * P[QMPL1R] +0.6 * P[QMRR1M] +0.224 * P[QMRY1Y] +0.224 * P[QMRY2M] +0.224 * P[QMRY3W] +0.224 * P[QMRY4W] +0.561 * P[QMSP1] +0.561 * P[QMSP2] +0.561 * P[QMSP3M] +0.372 * P[QMSW1M] +0.224 * P[QOKY1] +0.224 * P[QOKY2] +0.807 * P[QORS1E] +0.807 * P[QRMA7] +0.807 * P[QRMA8] +0.561 * P[QROG1K] +0.561 * P[QROG3R] +0.561 * P[QROW1K] +0.561 * P[QROW2K] +0.561 * P[QSLD1H] +0.561 * P[QSLS1W] +0.562 * P[QSTN1] +0.562 * P[QSTN2] +0.562 * P[QSTN3] +0.562 * P[QSTN4] +0.282 * P[QTBS1C] +0.27 * P[QTBS2S] +0.224 * P[QTKS1O] +0.224 * P[QTKS2O] +0.561 * P[QTMW1K] -0.181 * P[QTNT] -0.181 * P[QTRB1T] -0.181 * P[QTRN1] -0.181 * P[QTRN2] -0.181 * P[QTRN3] -0.181 * P[QTRN4] -0.181 * P[QTRS1K] +0.561 * P[QTYP] +0.561 * P[QTZS1S] +0.807 * P[QWDB3C] +0.807 * P[QWDE3W] +0.807 * P[QWDR1W] +0.807 * P[QWDS1U] +0.561 * P[QWKM1M] +0.188 * P[QWLS1W] +0.807 * P[QWSB3W] +0.807 * P[QWSR1W] +0.807 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint Q>>X_HATR2_HATR_HATR, Effective Date: 25/06/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250627T0730,#R033118_001_RAMP_F,#R033118_001_RAMP_F|2025-06-27|1,0.0814 * F_VIC_to_NSW +0.656 * P[QBCB3B] +0.637 * P[QBCG] +0.0762 * P[QBCK1] +0.0762 * P[QBCK2] +0.637 * P[QBDR1L] +0.645 * P[QBGH1] +0.645 * P[QBGH2] +0.0955 * P[QBRA1] +0.0955 * P[QBRA2] +0.0955 * P[QBRA3] +0.097 * P[QBRA4K] +0.0955 * P[QBRA5B] +0.0955 * P[QBRA6B] +0.0955 * P[QBRA7B] +0.0949 * P[QBRA8D] +0.0949 * P[QBRS1D] +0.644 * P[QBSW1C] +0.644 * P[QBSW2C] +0.581 * P[QCAB1] +0.581 * P[QCAB2] +0.581 * P[QCAC3] +0.581 * P[QCAC4] +0.0971 * P[QCBF1D] +0.0971 * P[QCBR1C] +0.0971 * P[QCBS1B] +0.645 * P[QCCK1D] +0.645 * P[QCCK2H] +0.644 * P[QCLA1C] +0.0971 * P[QCND1C] +0.644 * P[QCOS1C] +0.104 * P[QCPG1C] +0.107 * P[QDMW1W] +0.645 * P[QGAR1] +0.769 * P[QGLD1] +0.769 * P[QGLD2] +0.766 * P[QGLD3] +0.766 * P[QGLD4] +0.769 * P[QGLD5] +0.769 * P[QGLD6] +0.645 * P[QHAR1H] +0.645 * P[QKAH1] +0.645 * P[QKAH2] +0.645 * P[QKAH3] +0.645 * P[QKAH4] +0.751 * P[QLCS1A] +0.633 * P[QLIS1E] +0.636 * P[QLIS2M] +0.637 * P[QLLV3C] +0.643 * P[QMPL1R] +0.596 * P[QMRR1M] +0.645 * P[QMSP1] +0.645 * P[QMSP2] +0.645 * P[QMSP3M] +0.0747 * P[QMSW1M] +0.097 * P[QORS1E] +0.0971 * P[QRMA7] +0.0971 * P[QRMA8] +0.645 * P[QROG1K] +0.645 * P[QROG3R] +0.645 * P[QROW1K] +0.645 * P[QROW2K] +0.644 * P[QSLD1H] +0.644 * P[QSLS1W] +0.642 * P[QSTN1] +0.642 * P[QSTN2] +0.642 * P[QSTN3] +0.642 * P[QSTN4] +0.986 * P[QTBS1C] +1 * P[QTBS2S] +0.645 * P[QTMW1K] +0.0929 * P[QTNT] +0.0929 * P[QTRN1] +0.0929 * P[QTRN2] +0.0929 * P[QTRN3] +0.0929 * P[QTRN4] +0.0929 * P[QTRS1K] +0.645 * P[QTYP] +0.645 * P[QTZS1S] +0.097 * P[QWDB3C] +0.097 * P[QWDE3W] +0.097 * P[QWDR1W] +0.097 * P[QWDS1U] +0.645 * P[QWKM1M] +0.0971 * P[QWSB3W] +0.0971 * P[QWSR1W] +0.0971 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint Q>WOCY_WOGP_WOPW, Effective Date: 29/05/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250627T0730,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250701T0910,Q>>NIL_WOSP_PWSP,Q>>NIL_WOSP_PWSP|2025-05-29|1,0.0763 * F_VIC_to_NSW +0.596 * P[QBCB3B] +0.578 * P[QBCG] +0.072 * P[QBCK1] +0.072 * P[QBCK2] +0.578 * P[QBDR1L] +0.585 * P[QBGH1] +0.585 * P[QBGH2] +0.088 * P[QBRA1] +0.088 * P[QBRA2] +0.088 * P[QBRA3] +0.0893 * P[QBRA4K] +0.088 * P[QBRA5B] +0.088 * P[QBRA6B] +0.088 * P[QBRA7B] +0.0875 * P[QBRA8D] +0.0875 * P[QBRS1D] +0.583 * P[QBSW1C] +0.583 * P[QBSW2C] +0.527 * P[QCAB1] +0.527 * P[QCAB2] +0.527 * P[QCAC3] +0.527 * P[QCAC4] +0.0894 * P[QCBF1D] +0.0894 * P[QCBR1C] +0.0894 * P[QCBS1B] +0.585 * P[QCCK1D] +0.585 * P[QCCK2H] +0.585 * P[QCLA1C] +0.0894 * P[QCND1C] +0.585 * P[QCOS1C] +0.0951 * P[QCPG1C] +0.0981 * P[QDMW1W] +0.585 * P[QGAR1] +0.698 * P[QGLD1] +0.698 * P[QGLD2] +0.695 * P[QGLD3] +0.695 * P[QGLD4] +0.698 * P[QGLD5] +0.698 * P[QGLD6] +0.585 * P[QHAR1H] +0.585 * P[QKAH1] +0.585 * P[QKAH2] +0.585 * P[QKAH3] +0.585 * P[QKAH4] +0.681 * P[QLCS1A] +0.575 * P[QLIS1E] +0.578 * P[QLIS2M] +0.578 * P[QLLV3C] +0.584 * P[QMPL1R] +0.541 * P[QMRR1M] +0.585 * P[QMSP1] +0.585 * P[QMSP2] +0.585 * P[QMSP3M] +0.072 * P[QMSW1M] +0.0893 * P[QORS1E] +0.0894 * P[QRMA7] +0.0894 * P[QRMA8] +0.585 * P[QROG1K] +0.585 * P[QROG3R] +0.585 * P[QROW1K] +0.585 * P[QROW2K] +0.585 * P[QSLD1H] +0.585 * P[QSLS1W] +0.583 * P[QSTN1] +0.583 * P[QSTN2] +0.583 * P[QSTN3] +0.583 * P[QSTN4] +0.895 * P[QTBS1C] +0.908 * P[QTBS2S] +0.585 * P[QTMW1K] +0.0846 * P[QTNT] +0.0846 * P[QTRB1T] +0.0846 * P[QTRN1] +0.0846 * P[QTRN2] +0.0846 * P[QTRN3] +0.0846 * P[QTRN4] +0.0846 * P[QTRS1K] +0.585 * P[QTYP] +0.585 * P[QTZS1S] +0.0893 * P[QWDB3C] +0.0893 * P[QWDE3W] +0.0893 * P[QWDR1W] +0.0893 * P[QWDS1U] +0.585 * P[QWKM1M] +1 * P[QWLS1W] +0.0893 * P[QWSB3W] +0.0893 * P[QWSR1W] +0.0893 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L H9_Palmwoods to H2 South Pine (808) on trip of H5 Woolooga to H2 South Pine (807) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250701T0910,N::Q_NIL_LDTW,N::Q_NIL_LDTW|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250704T1615,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-05-29|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.0991 * P[QDMW1W] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] -0.766 * P[QLCS1A] +0.916 * P[QMPL1R] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.0902 * P[QWDS1U] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250704T1615,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250712T1610,Q>>NIL_LCCP_BCCP,Q>>NIL_LCCP_BCCP|2025-05-29|1,0.0746 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0875 * P[QBRA1] +0.0875 * P[QBRA2] +0.0875 * P[QBRA3] +0.0889 * P[QBRA4K] +0.0875 * P[QBRA5B] +0.0875 * P[QBRA6B] +0.0875 * P[QBRA7B] +0.087 * P[QBRA8D] +0.087 * P[QBRS1D] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAC4] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.089 * P[QCBF1D] +0.089 * P[QCBR1C] +0.089 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.089 * P[QCND1C] +0.925 * P[QCOS1C] +0.0954 * P[QCPG1C] +0.0973 * P[QDMW1W] +0.927 * P[QGAR1] -0.56 * P[QGLD1] -0.56 * P[QGLD2] -0.504 * P[QGLD3] -0.504 * P[QGLD4] -0.56 * P[QGLD5] -0.56 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +1 * P[QLCS1A] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0889 * P[QORS1E] +0.089 * P[QRMA7] +0.089 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0851 * P[QTNT] +0.0851 * P[QTRB1T] +0.0851 * P[QTRN1] +0.0851 * P[QTRN2] +0.0851 * P[QTRN3] +0.0851 * P[QTRN4] +0.0851 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0889 * P[QWDB3C] +0.0889 * P[QWDE3W] +0.0889 * P[QWDR1W] +0.0889 * P[QWDS1U] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.089 * P[QWSB3W] +0.089 * P[QWSR1W] +0.089 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Bouldercombe to Calliope River (812) 275kV line on trip of Larcom Creek to Calliope River (8859) 275kV line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250712T1610,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-05-29|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.0991 * P[QDMW1W] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] -0.766 * P[QLCS1A] +0.916 * P[QMPL1R] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.0902 * P[QWDS1U] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250712T1610,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250826T0730,#R033612_001_RAMP_V,#R033612_001_RAMP_V|2025-08-26|1,0.0814 * F_VIC_to_NSW +0.656 * P[QBCB3B] +0.637 * P[QBCG] +0.0762 * P[QBCK1] +0.0762 * P[QBCK2] +0.637 * P[QBDR1L] +0.645 * P[QBGH1] +0.645 * P[QBGH2] +0.0955 * P[QBRA1] +0.0955 * P[QBRA2] +0.0955 * P[QBRA3] +0.097 * P[QBRA4K] +0.0955 * P[QBRA5B] +0.0955 * P[QBRA6B] +0.0955 * P[QBRA7B] +0.0949 * P[QBRA8D] +0.0949 * P[QBRS1D] +0.644 * P[QBSW1C] +0.644 * P[QBSW2C] +0.581 * P[QCAB1] +0.581 * P[QCAB2] +0.581 * P[QCAC3] +0.581 * P[QCAC4] +0.0971 * P[QCBF1D] +0.0971 * P[QCBR1C] +0.0971 * P[QCBS1B] +0.645 * P[QCCK1D] +0.645 * P[QCCK2H] +0.644 * P[QCLA1C] +0.0971 * P[QCND1C] +0.644 * P[QCOS1C] +0.104 * P[QCPG1C] +0.107 * P[QDMW1W] +0.645 * P[QGAR1] +0.769 * P[QGLD1] +0.769 * P[QGLD2] +0.766 * P[QGLD3] +0.766 * P[QGLD4] +0.769 * P[QGLD5] +0.769 * P[QGLD6] +0.645 * P[QHAR1H] +0.645 * P[QKAH1] +0.645 * P[QKAH2] +0.645 * P[QKAH3] +0.645 * P[QKAH4] +0.751 * P[QLCS1A] +0.633 * P[QLIS1E] +0.636 * P[QLIS2M] +0.637 * P[QLLV3C] +0.643 * P[QMPL1R] +0.596 * P[QMRR1M] +0.645 * P[QMSP1] +0.645 * P[QMSP2] +0.645 * P[QMSP3M] +0.0747 * P[QMSW1M] +0.097 * P[QORS1E] +0.0971 * P[QRMA7] +0.0971 * P[QRMA8] +0.645 * P[QROG1K] +0.645 * P[QROG3R] +0.645 * P[QROW1K] +0.645 * P[QROW2K] +0.644 * P[QSLD1H] +0.644 * P[QSLS1W] +0.642 * P[QSTN1] +0.642 * P[QSTN2] +0.642 * P[QSTN3] +0.642 * P[QSTN4] +0.986 * P[QTBS1C] +1 * P[QTBS2S] +0.645 * P[QTMW1K] +0.0929 * P[QTNT] +0.0929 * P[QTRN1] +0.0929 * P[QTRN2] +0.0929 * P[QTRN3] +0.645 * P[QTZS1S] +0.0929 * P[QTRN4] +0.0929 * P[QTRS1K] +0.645 * P[QTYP] +0.097 * P[QWDB3C] +0.097 * P[QWDE3W] +0.097 * P[QWDR1W] +0.097 * P[QWDS1U] +0.645 * P[QWKM1M] +0.0971 * P[QWSB3W] +0.0971 * P[QWSR1W] +0.0971 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Soft Ramping constraint for constraint Q>WOCY_WOGP_WOPW, Effective Date: 29/05/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250826T0730,#R033612_001_RAMP_F,#R033612_001_RAMP_F|2025-08-26|1,0.0814 * F_VIC_to_NSW +0.656 * P[QBCB3B] +0.637 * P[QBCG] +0.0762 * P[QBCK1] +0.0762 * P[QBCK2] +0.637 * P[QBDR1L] +0.645 * P[QBGH1] +0.645 * P[QBGH2] +0.0955 * P[QBRA1] +0.0955 * P[QBRA2] +0.0955 * P[QBRA3] +0.097 * P[QBRA4K] +0.0955 * P[QBRA5B] +0.0955 * P[QBRA6B] +0.0955 * P[QBRA7B] +0.0949 * P[QBRA8D] +0.0949 * P[QBRS1D] +0.644 * P[QBSW1C] +0.644 * P[QBSW2C] +0.581 * P[QCAB1] +0.581 * P[QCAB2] +0.581 * P[QCAC3] +0.581 * P[QCAC4] +0.0971 * P[QCBF1D] +0.0971 * P[QCBR1C] +0.0971 * P[QCBS1B] +0.645 * P[QCCK1D] +0.645 * P[QCCK2H] +0.644 * P[QCLA1C] +0.0971 * P[QCND1C] +0.644 * P[QCOS1C] +0.104 * P[QCPG1C] +0.107 * P[QDMW1W] +0.645 * P[QGAR1] +0.769 * P[QGLD1] +0.769 * P[QGLD2] +0.766 * P[QGLD3] +0.766 * P[QGLD4] +0.769 * P[QGLD5] +0.769 * P[QGLD6] +0.645 * P[QHAR1H] +0.645 * P[QKAH1] +0.645 * P[QKAH2] +0.633 * P[QLIS1E] +0.645 * P[QKAH3] +0.645 * P[QKAH4] +0.751 * P[QLCS1A] +0.636 * P[QLIS2M] +0.637 * P[QLLV3C] +0.643 * P[QMPL1R] +0.596 * P[QMRR1M] +0.645 * P[QMSP1] +0.645 * P[QMSP2] +0.645 * P[QMSP3M] +0.0747 * P[QMSW1M] +0.097 * P[QORS1E] +0.0971 * P[QRMA7] +0.0971 * P[QRMA8] +0.645 * P[QROG1K] +0.645 * P[QROG3R] +0.645 * P[QROW1K] +0.645 * P[QROW2K] +0.644 * P[QSLD1H] +0.644 * P[QSLS1W] +0.642 * P[QSTN1] +0.642 * P[QSTN2] +0.642 * P[QSTN3] +0.642 * P[QSTN4] +0.986 * P[QTBS1C] +1 * P[QTBS2S] +0.645 * P[QTMW1K] +0.0929 * P[QTNT] +0.0929 * P[QTRN1] +0.0929 * P[QTRN2] +0.0929 * P[QTRN3] +0.0929 * P[QTRN4] +0.0929 * P[QTRS1K] +0.645 * P[QTYP] +0.645 * P[QTZS1S] +0.097 * P[QWDB3C] +0.097 * P[QWDE3W] +0.097 * P[QWDR1W] +0.097 * P[QWDS1U] +0.645 * P[QWKM1M] +0.0971 * P[QWSB3W] +0.0971 * P[QWSR1W] +0.0971 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint Q>WOCY_WOGP_WOPW, Effective Date: 29/05/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250826T0730,N::Q_BWMP_KC,N::Q_BWMP_KC|2022-11-04|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250902T0605,N>>NIL_33_34,N>>NIL_33_34|2024-12-19|1,0.985 * F_VIC_to_NSW +0.097 * P[NAL11C] +0.114 * P[NBA21B] +0.539 * P[NBAY1] +0.539 * P[NBAY2] +0.436 * P[NBAY3] +0.436 * P[NBAY4] +0.114 * P[NBB21B] +0.226 * P[NBES1B] +0.0965 * P[NBK11B] +0.0965 * P[NBKB3B] +0.0965 * P[NBKW1S] +0.0967 * P[NBL21L] +0.102 * P[NBLW8] +0.234 * P[NBOD1B] +0.0967 * P[NBSF1L] +0.0967 * P[NBSF2S] +0.208 * P[NCDS1C] +0.109 * P[NCKW1C] -0.243 * P[NCLG1D] -0.243 * P[NCLG2D] -0.243 * P[NCLG3D] -0.243 * P[NCLG4D] +0.0972 * P[NCLS1C] +0.0995 * P[NCLW1C] +0.0926 * P[NCMA3B] +0.109 * P[NCW31C] +0.0797 * P[NCWF2W] +0.0972 * P[NDNH1H] +0.0972 * P[NDNS1D] -0.317 * P[NEPS1] -0.317 * P[NEPS2] -0.193 * P[NEPS3] -0.193 * P[NEPS4] +0.181 * P[NFBS1J] +0.0973 * P[NFNS1F] -1 * P[NGNE1G] +0.107 * P[NGUR1G] +0.107 * P[NGUR2G] +0.107 * P[NGUR3G] +0.0959 * P[NGUT8] +0.0969 * P[NHUM] -0.0959 * P[NLTS3] +0.0959 * P[NLTS8] +0.21 * P[NMLS1M] +0.214 * P[NMOS1M] +0.101 * P[NMR22T] -0.987 * P[NMR41M] +0.192 * P[NMTP1] +0.192 * P[NMTP2] -0.973 * P[NMTZ1M] -0.243 * P[NMWB1W] -0.401 * P[NNEE1H] +0.0976 * P[NNRN1A] +0.208 * P[NONF1F] +0.197 * P[NPG11P] +0.197 * P[NPG12G] +0.0926 * P[NQBB3Q] +0.0925 * P[NQBC3C] +0.0971 * P[NRB23R] +0.0971 * P[NRBB3R] +0.0971 * P[NRDP3D] +0.101 * P[NRPK1R] -0.985 * P[NSAP1S] +0.283 * P[NSTB1S] +0.283 * P[NSTU1S] +0.0979 * P[NURQ1U] +0.0979 * P[NURQ2U] +0.0979 * P[NURQ3U] +0.0979 * P[NURQ4U] -0.988 * P[NURR1N] -0.988 * P[NURR2N] +0.0957 * P[NUTS8] -0.268 * P[NVPP5] -0.268 * P[NVPP6] +0.0983 * P[NWGG1W] +0.0983 * P[NWGJ1J] +0.0983 * P[NWGJ2S] +0.0983 * P[NWGJ3W] +0.0983 * P[NWGJ4W] +0.0983 * P[NWGS1B] +0.0967 * P[NWL21W] +0.238 * P[NWL82N] +0.0967 * P[NWLA1W] +0.249 * P[NWLN1W] +0.238 * P[NWLS3N] +0.238 * P[NWLS4W] -0.975 * P[NWRK2W] +0.233 * P[NWLW1S] +0.306 * P[NWOW1W] -0.975 * P[NWRK1W] +0.106 * P[NYS12A] +0.96 * F[N-Q-MNSP1] +0.0962 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
